t,Ip,Ii,ft
531.0,33.602253,132.04602,-5.4430637
532.0,33.794342,130.58592,-5.515462
533.0,34.022705,129.2171,-5.59536
534.0,34.28494,127.8721,-5.6822233
535.0,34.578735,126.57816,-5.7756004
536.0,34.90574,125.345535,-5.875107
537.0,35.263332,124.14911,-5.9805374
538.0,35.65776,123.030045,-6.0917463
539.0,36.07997,121.93529,-6.2087936
540.0,36.531548,120.91672,-6.331669
541.0,37.010574,119.981445,-6.46035
542.0,37.517982,119.091965,-6.5947237
543.0,38.048527,118.24118,-6.7344904
544.0,38.603104,117.484406,-6.879286
545.0,39.18805,116.772766,-7.0286446
546.0,39.79616,116.123924,-7.1821947
547.0,40.42237,115.52923,-7.339558
548.0,41.076614,114.993484,-7.500495
549.0,41.745438,114.47949,-7.6646233
550.0,42.443092,114.036835,-7.831503
551.0,43.1618,113.633896,-8.001334
552.0,43.89938,113.275635,-8.176481
553.0,44.6547,112.97668,-8.360633
554.0,45.420044,112.73866,-8.553156
555.0,46.190887,112.56392,-8.7457905
556.0,46.97459,112.499825,-8.931425
557.0,47.783287,112.48847,-9.112462
558.0,48.61787,112.56121,-9.296436
559.0,49.46746,112.69499,-9.4878645
560.0,50.323578,112.91646,-9.686155
561.0,51.188385,113.19917,-9.887865
562.0,52.056934,113.543686,-10.08953
563.0,52.937935,113.91687,-10.289302
564.0,53.82396,114.31679,-10.487356
565.0,54.717796,114.73885,-10.685152
566.0,55.614983,115.17613,-10.883984
567.0,56.514626,115.638504,-11.083949
568.0,57.408722,116.12181,-11.284043
569.0,58.30909,116.661285,-11.483112
570.0,59.21074,117.24249,-11.680453
571.0,60.097767,117.86258,-11.875882
572.0,60.983,118.531296,-12.0693865
573.0,61.863758,119.26939,-12.260864
574.0,62.736202,120.04553,-12.449994
575.0,63.59453,120.84952,-12.636335
576.0,64.449356,121.70974,-12.819355
577.0,65.27895,122.60776,-12.998556
578.0,66.09912,123.52017,-13.173459
579.0,66.9026,124.49501,-13.343694
580.0,67.68102,125.47365,-13.508867
581.0,68.452484,126.49892,-13.668687
582.0,69.1933,127.538506,-13.822834
583.0,69.91211,128.5912,-13.971008
584.0,70.59224,129.647,-14.112888
585.0,71.24981,130.71667,-14.248145
586.0,71.88125,131.82645,-14.376419
587.0,72.47417,132.89017,-14.497341
588.0,73.04061,133.979,-14.610528
589.0,73.57609,135.0808,-14.7156
590.0,74.080215,136.19826,-14.81217
591.0,74.55296,137.29724,-14.899889
592.0,74.97238,138.3648,-14.978451
593.0,75.35285,139.45119,-15.047603
594.0,75.699196,140.51231,-15.1071615
595.0,75.99002,141.53784,-15.157013
596.0,76.243385,142.58362,-15.197114
597.0,76.460144,143.62537,-15.227462
598.0,76.62925,144.63934,-15.248085
599.0,76.76129,145.6647,-15.258985
600.0,76.82915,146.63396,-15.260115
601.0,76.865265,147.59485,-15.251341
602.0,76.851456,148.56473,-15.232432
603.0,76.78897,149.5055,-15.20308
604.0,76.681694,150.45987,-15.16295
605.0,76.52283,151.37695,-15.111813
606.0,76.315735,152.26016,-15.049594
607.0,76.05968,153.09721,-14.976511
608.0,75.77089,153.91623,-14.893064
609.0,75.43524,154.64365,-14.799987
610.0,75.06253,155.34288,-14.69808
611.0,74.63764,155.95522,-14.588126
612.0,74.175385,156.48383,-14.470699
613.0,73.676,156.92647,-14.345969
614.0,73.14201,157.33014,-14.213615
615.0,72.57466,157.68422,-14.073237
616.0,71.974594,158.00974,-13.925455
617.0,71.33064,158.2901,-13.772073
618.0,70.67743,158.56265,-13.613854
619.0,69.978165,158.75128,-13.4485445
620.0,69.273575,158.90881,-13.273891
621.0,68.53828,158.94247,-13.092941
622.0,67.79913,158.9972,-12.91389
623.0,67.04318,159.02805,-12.7437
624.0,66.24402,158.98132,-12.581389
625.0,65.43607,158.9696,-12.416735
626.0,64.60161,158.8606,-12.23581
627.0,63.771694,158.65851,-12.031366
628.0,62.95173,158.43655,-11.811205
629.0,62.15,158.0574,-11.595779
630.0,61.3834,157.6239,-11.40486
631.0,60.61982,157.12372,-11.242711
632.0,59.82709,156.5339,-11.09454
633.0,59.021248,155.92422,-10.936436
634.0,58.199787,155.29013,-10.755257
635.0,57.4338,154.67596,-10.56236
636.0,56.692394,154.07944,-10.382876
637.0,55.97587,153.54907,-10.2310505
638.0,55.252533,153.10399,-10.098359
639.0,54.521744,152.74545,-9.963543
640.0,53.789356,152.42311,-9.812629
641.0,53.09467,152.20103,-9.649567
642.0,52.451927,152.06546,-9.490925
643.0,51.837452,151.93298,-9.354308
644.0,51.23275,151.78412,-9.248252
645.0,50.634552,151.56049,-9.162792
646.0,50.00454,151.18579,-9.064451
647.0,49.390556,150.55612,-8.912316
648.0,48.871815,149.67194,-8.702076
649.0,48.432446,148.58235,-8.497132
650.0,48.057796,147.28705,-8.395771
651.0,48.10738,145.88701,-8.464169
652.0,48.787064,144.52847,-8.709681
653.0,50.19651,143.26547,-9.105685
654.0,52.22838,142.14914,-9.622862
655.0,54.717564,141.23157,-10.2423525
656.0,57.702164,140.58112,-10.956313
657.0,61.235832,140.18962,-11.764389
658.0,65.22876,140.12337,-12.670071
659.0,69.67569,140.42192,-13.676994
660.0,74.5084,141.10333,-14.786827
661.0,79.75296,142.1684,-15.997342
662.0,85.449135,143.6676,-17.30233
663.0,91.432526,145.54306,-18.691586
664.0,97.81381,147.87726,-20.153236
665.0,104.50246,150.60461,-21.675285
666.0,111.45526,153.69406,-23.248367
667.0,118.68085,157.1758,-24.866394
668.0,126.220085,161.02959,-26.526497
669.0,133.96382,165.24326,-28.227306
670.0,141.85353,169.78796,-29.964962
671.0,149.80367,174.69733,-31.7302
672.0,157.76176,179.9422,-33.505447
673.0,165.58055,185.5597,-35.26558
674.0,173.19838,191.47754,-36.97986
675.0,180.58151,197.75253,-38.616936
676.0,187.60184,204.34569,-40.147255
677.0,194.20055,211.21664,-41.54715
678.0,200.31773,218.31674,-42.80027
679.0,205.8685,225.64587,-43.89884
680.0,210.72311,233.11392,-44.84223
681.0,214.80911,240.71075,-45.632923
682.0,218.0189,248.39816,-46.267067
683.0,220.15515,255.94678,-46.72268
684.0,221.21356,263.37766,-46.952637
685.0,221.15926,270.5485,-46.89678
686.0,220.02802,277.43,-46.518784
687.0,217.94635,284.02884,-45.83999
688.0,215.0026,290.38412,-44.927944
689.0,211.21416,296.26312,-43.851933
690.0,206.68109,301.83374,-42.655216
691.0,201.44092,306.89127,-41.355377
692.0,195.53357,311.47992,-39.95611
