t,Ip,Ii,gt
209.0,52.03711,113.95425,0.27723706
210.0,52.109962,114.23587,0.27888846
211.0,52.174698,114.50935,0.2788881
212.0,52.23267,114.78595,0.27613938
213.0,52.28508,115.03539,0.27021503
214.0,52.333054,115.29564,0.26142037
215.0,52.374672,115.55586,0.25059843
216.0,52.4132,115.79735,0.23886716
217.0,52.446507,116.02025,0.22729623
218.0,52.478077,116.24553,0.21669376
219.0,52.501125,116.43546,0.20749259
220.0,52.522614,116.64948,0.1998223
221.0,52.534904,116.8255,0.19360852
222.0,52.54656,117.00805,0.18871832
223.0,52.55268,117.19241,0.18505561
224.0,52.552963,117.36159,0.1825751
225.0,52.552296,117.54727,0.18123186
226.0,52.542976,117.71727,0.18085635
227.0,52.53124,117.88785,0.1810267
228.0,52.518555,118.081985,0.1809932
229.0,52.499138,118.24943,0.17972982
230.0,52.478096,118.42891,0.1761769
231.0,52.447727,118.60101,0.16965246
232.0,52.420376,118.768745,0.16036952
233.0,52.383194,118.903824,0.1497736
234.0,52.34374,119.0293,0.14033592
235.0,52.309017,119.1908,0.13451457
236.0,52.264385,119.3272,0.13312733
237.0,52.213276,119.421814,0.13404405
238.0,52.166584,119.58241,0.13238168
239.0,52.11235,119.68803,0.12289941
240.0,52.06005,119.82141,0.1037631
241.0,52.00403,119.89606,0.078891754
242.0,51.94896,119.99797,0.055713892
243.0,51.889324,120.03407,0.039278865
244.0,51.821293,120.07893,0.029529333
245.0,51.748642,120.10489,0.02430445
246.0,51.67812,120.117874,0.022323906
247.0,51.610497,120.160225,0.0230425
248.0,51.537785,120.20125,0.025694668
249.0,51.46754,120.220184,0.029132426
250.0,51.397495,120.25306,0.032164514
251.0,51.32997,120.28955,0.03391087
252.0,51.2542,120.31817,0.033921123
253.0,51.17805,120.35246,0.032112718
254.0,51.09597,120.378105,0.02866137
255.0,51.014706,120.424255,0.023877382
256.0,50.93421,120.45084,0.01812756
257.0,50.853447,120.448944,0.011772633
258.0,50.779358,120.480804,0.005113721
259.0,50.702583,120.488594,-0.0016465187
260.0,50.62481,120.47886,-0.008405685
261.0,50.5458,120.48079,-0.015167594
262.0,50.466442,120.45282,-0.021996915
263.0,50.388557,120.42678,-0.028992474
264.0,50.307804,120.400764,-0.036230743
265.0,50.230217,120.35535,-0.043737948
266.0,50.150032,120.29222,-0.051484287
267.0,50.07619,120.249725,-0.059381306
268.0,50.00274,120.20857,-0.06730628
269.0,49.92989,120.14749,-0.07512128
270.0,49.857086,120.04903,-0.08270419
271.0,49.785133,119.96514,-0.08995342
272.0,49.714325,119.88124,-0.09679675
273.0,49.644527,119.78377,-0.10318601
274.0,49.575333,119.68028,-0.109075785
275.0,49.506546,119.557144,-0.114397645
276.0,49.439014,119.45259,-0.11904836
277.0,49.3778,119.3366,-0.12284529
278.0,49.312675,119.20265,-0.12551808
279.0,49.254887,119.08659,-0.12668222
280.0,49.193542,118.94916,-0.12582165
281.0,49.134026,118.8036,-0.122294724
282.0,49.079178,118.698135,-0.11534673
283.0,49.02538,118.604996,-0.1041463
284.0,48.971188,118.505066,-0.08784634
285.0,48.917625,118.42635,-0.06565583
286.0,48.86557,118.35814,-0.036955953
287.0,48.82051,118.3476,-0.0013666153
288.0,48.77306,118.37224,0.041174054
289.0,48.726967,118.43356,0.09036422
290.0,48.68775,118.54712,0.14551413
291.0,48.646564,118.7213,0.20549464
292.0,48.6063,118.96144,0.2686075
293.0,48.57711,119.26733,0.33234668
294.0,48.54176,119.62039,0.39297545
295.0,48.50483,120.0397,0.44494438
296.0,48.45807,120.51027,0.48023206
297.0,48.414764,120.99152,0.48778504
298.0,48.367386,121.47317,0.45368677
299.0,48.38227,121.90254,0.3641271
300.0,48.37137,122.12934,0.21745712
301.0,49.11995,122.348175,0.054478586
302.0,51.449898,122.45801,-0.0193218
303.0,54.81416,122.453156,0.07215166
304.0,59.157207,122.640114,0.2573459
305.0,64.56298,122.98853,0.44007635
306.0,71.37225,123.51663,0.6328832
307.0,79.61274,124.34501,0.9642471
308.0,89.09625,125.57038,1.5651703
309.0,99.61236,127.53558,2.393826
310.0,111.21384,130.34076,3.2825959
311.0,123.894394,134.05386,4.1020064
312.0,138.19733,138.53172,4.863787
313.0,153.53384,143.77563,5.817634
314.0,169.93544,150.15851,6.9792943
315.0,186.31374,157.69485,8.079016
316.0,203.66313,166.20105,9.058766
317.0,221.77011,175.6849,9.972998
318.0,240.09918,186.16553,10.885125
319.0,258.21588,197.46393,11.794377
320.0,275.6592,209.75412,12.666182
321.0,292.3824,222.8016,13.474102
322.0,308.2842,236.63719,14.18057
323.0,323.19675,251.10925,14.739584
324.0,336.60574,266.15765,15.133211
325.0,348.1471,281.39664,15.374032
326.0,357.54514,296.78802,15.474228
327.0,364.6015,312.35007,15.436476
328.0,369.00385,327.71182,15.259292
329.0,370.61993,342.79205,14.939144
330.0,369.43744,357.5629,14.468735
331.0,365.44254,371.72253,13.8376875
332.0,358.9428,385.22427,13.042005
333.0,350.32632,397.79282,12.098024
334.0,339.88684,409.34943,11.044747
335.0,328.082,419.8313,9.932042
336.0,315.03586,429.16925,8.803998
337.0,301.07465,437.4066,7.682966
338.0,286.2981,444.53735,6.5728707
339.0,271.05103,450.53943,5.474399
340.0,255.95654,455.48193,4.3886604
341.0,241.14857,459.3619,3.3158479
342.0,226.59831,462.1151,2.2595143
343.0,213.04184,463.81158,1.2386457
344.0,200.22101,464.53116,0.29579353
345.0,188.24431,464.40564,-0.53154933
346.0,176.957,463.51602,-1.2616553
347.0,166.15395,461.97626,-1.9511018
348.0,156.10242,459.60504,-2.6259596
349.0,146.78987,456.62885,-3.2523882
350.0,138.35089,453.0436,-3.7647376
351.0,130.61682,449.12494,-4.1265726
352.0,123.4993,444.8585,-4.366102
353.0,116.88017,440.35916,-4.5467677
354.0,110.815445,435.74835,-4.719882
355.0,105.237175,430.9586,-4.907924
356.0,100.15352,425.95053,-5.1115947
357.0,95.512985,420.64603,-5.3205442
358.0,91.29866,415.3013,-5.5208144
359.0,87.42296,409.66525,-5.6991105
360.0,83.88577,403.86194,-5.8450346
361.0,80.60922,397.95547,-5.952237
362.0,77.574234,391.98907,-6.018954
363.0,74.81807,385.97095,-6.0477424
364.0,72.286766,379.9229,-6.0444493
365.0,69.930664,373.88297,-6.016566
366.0,67.75426,367.88135,-5.97146
367.0,65.73397,361.95642,-5.91511
368.0,63.84899,356.0792,-5.8517475
369.0,62.092773,350.22394,-5.784312
370.0,60.4603,344.47482,-5.7150006
371.0,58.9362,338.7956,-5.6453457
372.0,57.519394,333.1675,-5.575785
373.0,56.191208,327.66348,-5.5054884
374.0,54.934162,322.13995,-5.432802
375.0,53.751907,316.77213,-5.356213
376.0,52.642223,311.4519,-5.275036
377.0,51.59811,306.19,-5.1896234
378.0,50.61715,301.05215,-5.101116
379.0,49.687572,295.94327,-5.010951
380.0,48.81118,291.0187,-4.9205594
381.0,47.97402,286.14163,-4.8310986
382.0,47.18553,281.3526,-4.7433767
383.0,46.437977,276.60547,-4.6578875
384.0,45.730392,272.01624,-4.5748134
385.0,45.059456,267.47113,-4.494125
386.0,44.421185,263.0658,-4.415657
387.0,43.814373,258.6739,-4.3391333
388.0,43.23366,254.33203,-4.264229
389.0,42.682957,250.14699,-4.19061
390.0,42.1593,246.02509,-4.117906
391.0,41.661407,241.92024,-4.045759
392.0,41.186962,237.8917,-3.9737887
393.0,40.738087,233.99524,-3.9016056
394.0,40.31314,230.11981,-3.8288283
395.0,39.90883,226.33768,-3.7550638
396.0,39.527813,222.59624,-3.6799493
397.0,39.170464,218.95824,-3.6031566
398.0,38.83871,215.38422,-3.5244408
399.0,38.532433,211.92554,-3.4436624
400.0,38.253235,208.52963,-3.3608348
401.0,38.002655,205.19492,-3.2761383
402.0,37.789097,202.00536,-3.1899266
403.0,37.606747,198.86078,-3.1027164
404.0,37.461437,195.8206,-3.0151136
405.0,37.36219,192.85576,-2.9277787
406.0,37.305202,189.98288,-2.841298
407.0,37.304737,187.19092,-2.7561421
408.0,37.358574,184.49684,-2.6725576
409.0,37.476715,181.88878,-2.5905561
410.0,37.659634,179.3563,-2.5098548
411.0,37.90947,176.88309,-2.429923
412.0,38.233883,174.50218,-2.3500235
413.0,38.63239,172.21265,-2.26927
414.0,39.112896,169.98837,-2.1867404
415.0,39.669155,167.86328,-2.10154
416.0,40.307518,165.81969,-2.0129168
417.0,41.031075,163.87454,-1.9202812
418.0,41.836815,162.00772,-1.8232737
419.0,42.7299,160.25308,-1.721729
420.0,43.711353,158.57874,-1.6156824
421.0,44.77469,157.031,-1.505265
422.0,45.9196,155.605,-1.3906647
423.0,47.15551,154.2687,-1.272017
424.0,48.465553,153.07053,-1.1493737
425.0,49.870728,152.00595,-1.022615
426.0,51.346416,151.04015,-0.89149094
427.0,52.90404,150.19962,-0.7556137
428.0,54.54861,149.52261,-0.61459994
429.0,56.27739,149.00276,-0.46814477
430.0,58.068974,148.6316,-0.31633306
431.0,59.927563,148.3789,-0.15977907
432.0,61.86777,148.29333,-5.686283e-05
433.0,63.87693,148.3689,0.16007209
434.0,65.9272,148.60233,0.3163702
435.0,68.04599,148.98592,0.4632501
436.0,70.20691,149.53102,0.5944131
437.0,72.42836,150.18158,0.70445436
438.0,74.690186,150.92328,0.79142904
439.0,76.99608,151.74384,0.8594297
440.0,79.337494,152.61186,0.91965795
441.0,81.716934,153.55104,0.98795116
442.0,84.084755,154.57016,1.0795703
443.0,86.482025,155.72017,1.2040278
444.0,88.83795,156.9768,1.3626003
445.0,91.164856,158.42625,1.5481948
446.0,93.445816,160.06635,1.7465696
447.0,95.715355,161.91191,1.9388896
448.0,97.98319,163.93622,2.106818
449.0,100.23108,166.11304,2.2387953
450.0,102.43495,168.40712,2.3320396
451.0,104.56478,170.79956,2.3877006
452.0,106.592415,173.2031,2.4071088
453.0,108.48056,175.63068,2.39426
454.0,110.199615,177.98175,2.3588197
455.0,111.81126,180.36807,2.3150976
456.0,113.294754,182.66476,2.2782555
457.0,114.64058,184.89932,2.25978
458.0,115.869354,187.17029,2.2640328
459.0,116.938255,189.46545,2.2873406
460.0,117.81684,191.774,2.3199644
461.0,118.49931,194.09366,2.3497462
462.0,118.99397,196.47345,2.3654947
463.0,119.26713,198.84415,2.3590791
464.0,119.30999,201.16718,2.3259358
465.0,119.147736,203.4653,2.2646394
466.0,118.78342,205.72798,2.175994
467.0,118.18304,207.81053,2.0623045
468.0,117.36482,209.80368,1.9272251
469.0,116.329254,211.67365,1.7759655
470.0,115.04386,213.32925,1.6155682
471.0,113.58097,214.88959,1.4542322
472.0,111.913574,216.24162,1.2994092
473.0,110.07092,217.5123,1.1548227
474.0,108.053085,218.56042,1.0181952
475.0,105.902466,219.53082,0.88107264
476.0,103.602066,220.35278,0.7316508
477.0,101.17531,221.00316,0.5596496
478.0,98.67279,221.48686,0.36168563
479.0,96.108284,221.75024,0.14478433
480.0,93.51131,221.77249,-0.07400775
481.0,90.91879,221.6254,-0.27389097
482.0,88.27673,221.26138,-0.4401281
483.0,85.64917,220.75742,-0.57145405
484.0,83.021225,220.11807,-0.6792382
485.0,80.392685,219.38449,-0.78028244
486.0,77.81401,218.55925,-0.8890241
487.0,75.29675,217.5896,-1.0127237
488.0,72.886475,216.49265,-1.1497974
489.0,70.58362,215.2691,-1.2924569
490.0,68.36903,213.89236,-1.4329878
491.0,66.20802,212.39456,-1.5670128
492.0,64.09984,210.74782,-1.6911486
493.0,62.066177,208.98734,-1.800446
494.0,60.1351,207.12634,-1.8896083
495.0,58.293636,205.19131,-1.9561529
496.0,56.53064,203.23322,-2.0024443
497.0,54.841434,201.18314,-2.03474
498.0,53.239307,199.11316,-2.0603175
499.0,51.712345,197.06152,-2.0848787
500.0,50.267048,194.95596,-2.1113482
501.0,48.89708,192.7965,-2.1397812
502.0,47.595047,190.66339,-2.1681287
503.0,46.357544,188.46915,-2.1935177
504.0,45.187088,186.27284,-2.2135606
505.0,44.07518,184.0252,-2.2271712
506.0,43.02786,181.83246,-2.2346888
507.0,42.044777,179.58975,-2.2374654
508.0,41.116905,177.33084,-2.2372313
509.0,40.252815,175.10663,-2.2354598
510.0,39.442535,172.85236,-2.233063
511.0,38.688736,170.62259,-2.2303333
512.0,37.987675,168.39163,-2.227059
513.0,37.333145,166.1728,-2.2226338
514.0,36.726624,163.94754,-2.216105
515.0,36.17042,161.7507,-2.2060885
516.0,35.672844,159.55905,-2.1908088
517.0,35.21833,157.39249,-2.168316
518.0,34.810486,155.2411,-2.1369488
519.0,34.44985,153.13702,-2.0959542
520.0,34.136135,151.04433,-2.0459404
521.0,33.867798,149.03381,-1.9888601
522.0,33.64699,147.0708,-1.9275649
523.0,33.472305,145.17883,-1.8650746
524.0,33.34467,143.36029,-1.8039378
525.0,33.25726,141.57336,-1.7458224
526.0,33.214226,139.86096,-1.6914357
527.0,33.209576,138.21336,-1.6406381
528.0,33.246975,136.59985,-1.5927337
529.0,33.325294,135.02863,-1.5467138
530.0,33.44637,133.5091,-1.5015513
531.0,33.602253,132.04602,-1.4563367
532.0,33.794342,130.58592,-1.4103862
533.0,34.022705,129.2171,-1.3632383
534.0,34.28494,127.8721,-1.3146173
535.0,34.578735,126.57816,-1.264355
536.0,34.90574,125.345535,-1.2123244
537.0,35.263332,124.14911,-1.1584022
538.0,35.65776,123.030045,-1.1024818
539.0,36.07997,121.93529,-1.0445602
540.0,36.531548,120.91672,-0.98478484
541.0,37.010574,119.981445,-0.92355263
542.0,37.517982,119.091965,-0.86150074
543.0,38.048527,118.24118,-0.7994977
544.0,38.603104,117.484406,-0.7385161
545.0,39.18805,116.772766,-0.67953193
546.0,39.79616,116.123924,-0.6233444
547.0,40.42237,115.52923,-0.57047343
548.0,41.076614,114.993484,-0.5209873
549.0,41.745438,114.47949,-0.4743898
550.0,42.443092,114.036835,-0.42937398
551.0,43.1618,113.633896,-0.38352275
552.0,43.89938,113.275635,-0.3330691
553.0,44.6547,112.97668,-0.27400488
554.0,45.420044,112.73866,-0.20516616
555.0,46.190887,112.56392,-0.1300301
556.0,46.97459,112.499825,-0.05328399
557.0,47.783287,112.48847,0.023254871
558.0,48.61787,112.56121,0.099755764
559.0,49.46746,112.69499,0.17513168
560.0,50.323578,112.91646,0.24563706
561.0,51.188385,113.19917,0.30588508
562.0,52.056934,113.543686,0.35149646
563.0,52.937935,113.91687,0.38188255
564.0,53.82396,114.31679,0.4014207
565.0,54.717796,114.73885,0.4177246
566.0,55.614983,115.17613,0.4381181
567.0,56.514626,115.638504,0.4668442
568.0,57.408722,116.12181,0.50451386
569.0,58.30909,116.661285,0.54927087
570.0,59.21074,117.24249,0.59830946
571.0,60.097767,117.86258,0.648961
572.0,60.983,118.531296,0.699174
573.0,61.863758,119.26939,0.7475948
574.0,62.736202,120.04553,0.79343414
575.0,63.59453,120.84952,0.83629787
576.0,64.449356,121.70974,0.8760133
577.0,65.27895,122.60776,0.9125165
578.0,66.09912,123.52017,0.94576883
