t,Ip,Ii,gt
387.0,43.801384,258.59906,-4.351693
388.0,43.222393,254.2669,-4.2375402
389.0,42.67391,250.0696,-4.1307306
390.0,42.14774,246.01573,-4.0358267
391.0,41.6488,242.00468,-3.9550345
392.0,41.176468,238.05267,-3.8872905
393.0,40.719242,234.1789,-3.828846
394.0,40.29607,230.41553,-3.7747827
395.0,39.89374,226.68262,-3.7205055
396.0,39.51475,222.92856,-3.6627417
397.0,39.159145,219.35423,-3.5997024
398.0,38.825462,215.74513,-3.5309067
399.0,38.516907,212.29526,-3.4567378
400.0,38.23929,208.85986,-3.378074
401.0,37.987083,205.48975,-3.2959232
402.0,37.768272,202.20222,-3.2112322
403.0,37.58621,199.07414,-3.124779
404.0,37.44727,195.98807,-3.0371268
405.0,37.349743,192.99591,-2.9487329
406.0,37.297184,190.09372,-2.8599343
407.0,37.29614,187.28488,-2.7710924
408.0,37.347347,184.52911,-2.6825578
409.0,37.46239,181.92609,-2.594689
410.0,37.64021,179.34793,-2.5077472
411.0,37.89276,176.91672,-2.4218311
412.0,38.218082,174.53778,-2.3367794
413.0,38.62221,172.23248,-2.2521362
414.0,39.102932,170.03812,-2.1671896
415.0,39.65665,167.90005,-2.0810437
416.0,40.296165,165.88556,-1.99276
417.0,41.01666,163.93651,-1.901443
418.0,41.827896,162.08206,-1.8063698
419.0,42.722095,160.32639,-1.706969
420.0,43.700497,158.65024,-1.6028326
421.0,44.767075,157.08777,-1.4936392
422.0,45.911827,155.64626,-1.3791543
423.0,47.143486,154.36063,-1.259213
424.0,48.464615,153.14124,-1.1338323
425.0,49.86086,152.08661,-1.0032274
426.0,51.342155,151.12852,-0.8679464
427.0,52.90641,150.31766,-0.7287986
428.0,54.54594,149.67967,-0.5868896
429.0,56.267944,149.15869,-0.44347453
430.0,58.058823,148.75333,-0.29988408
431.0,59.92086,148.52545,-0.15736818
432.0,61.855064,148.44691,-0.01702249
433.0,63.86178,148.51666,0.12034702
434.0,65.91849,148.67175,0.25421077
435.0,68.04089,148.97574,0.38440317
436.0,70.21378,149.4217,0.51104873
437.0,72.43917,150.03069,0.6345535
438.0,74.704926,150.69717,0.7555566
439.0,77.00127,151.51688,0.8748239
440.0,79.33174,152.42572,0.99317336
441.0,81.682175,153.50269,1.1113111
442.0,84.04601,154.64725,1.2297645
443.0,86.42117,155.93245,1.3487386
444.0,88.80227,157.32875,1.4681656
445.0,91.17225,158.83652,1.5876464
446.0,93.50969,160.47662,1.706409
447.0,95.80885,162.24617,1.8229223
448.0,98.06613,164.09769,1.9344647
449.0,100.293365,166.0899,2.0369797
450.0,102.45891,168.15875,2.1261888
451.0,104.52258,170.33026,2.1996288
452.0,106.4799,172.53262,2.2581654
453.0,108.35582,174.80586,2.3052144
454.0,110.13826,177.15155,2.344377
455.0,111.784584,179.49384,2.377518
