t,Ip,Ii,gt
685.0,221.24745,270.0967,7.1245255
686.0,220.29007,277.08087,6.868079
687.0,218.33456,283.7835,6.5474076
688.0,215.37993,290.1737,6.172164
689.0,211.52168,296.14725,5.753275
690.0,206.85736,301.7083,5.2973676
691.0,201.49173,306.74615,4.8077374
692.0,195.53583,311.29114,4.2898917
693.0,189.17397,315.31027,3.753527
694.0,182.47182,318.8038,3.2095938
695.0,175.55437,321.74918,2.6671247
696.0,168.55669,324.14154,2.1322687
697.0,161.53738,325.97696,1.6098429
698.0,154.60464,327.37122,1.1045858
699.0,147.77242,328.19568,0.62105453
700.0,141.16429,328.6249,0.1616416
701.0,134.75117,328.517,-0.2731924
702.0,128.62169,328.06543,-0.6818415
703.0,122.75902,327.1775,-1.0588136
704.0,117.17273,325.9228,-1.3985051
705.0,111.87976,324.3747,-1.7014782
706.0,106.89733,322.53357,-1.9742666
707.0,102.19187,320.4168,-2.2230916
708.0,97.76389,318.09512,-2.450933
709.0,93.62409,315.51266,-2.6591709
710.0,89.73587,312.75677,-2.8485997
711.0,86.077705,309.77298,-3.0177717
712.0,82.67587,306.6904,-3.163035
713.0,79.49312,303.47736,-3.28202
714.0,76.51052,300.15118,-3.3771951
715.0,73.729996,296.75833,-3.4549794
716.0,71.137856,293.2684,-3.5217934
717.0,68.68082,289.65555,-3.5809855
718.0,66.42017,286.13,-3.6326292
719.0,64.27794,282.43283,-3.6751251
720.0,62.267746,278.68286,-3.7069526
721.0,60.38698,274.96643,-3.7277203
722.0,58.620537,271.24133,-3.738263
723.0,56.9663,267.5229,-3.7402081
724.0,55.407795,263.79456,-3.7353344
725.0,53.94155,260.05658,-3.7251492
726.0,52.555523,256.3246,-3.7106779
727.0,51.24568,252.59549,-3.692468
728.0,50.010075,248.93207,-3.6707344
729.0,48.843292,245.26291,-3.645514
730.0,47.735077,241.62524,-3.6168723
731.0,46.69171,238.03976,-3.5850103
732.0,45.696777,234.39308,-3.5503507
733.0,44.75552,230.91022,-3.5135026
734.0,43.856556,227.38864,-3.475162
735.0,43.00623,223.96118,-3.436002
736.0,42.19499,220.49911,-3.3965425
737.0,41.4243,217.10863,-3.3570848
738.0,40.690712,213.79184,-3.3176847
739.0,39.99408,210.47153,-3.2781646
740.0,39.334362,207.2594,-3.238152
741.0,38.704865,204.0039,-3.1970992
742.0,38.109024,200.81995,-3.1543393
743.0,37.55009,197.68158,-3.109104
744.0,37.021667,194.61066,-3.0606034
745.0,36.525715,191.5645,-3.0081124
746.0,36.064487,188.58688,-2.9511142
747.0,35.6401,185.62448,-2.8894577
748.0,35.25138,182.80414,-2.8234684
749.0,34.901367,180.02457,-2.7539964
750.0,34.591732,177.29117,-2.6822681
751.0,34.325783,174.66423,-2.6097417
752.0,34.106102,172.06314,-2.5378141
753.0,33.93338,169.57576,-2.46762
754.0,33.81096,167.14413,-2.399879
755.0,33.73993,164.76819,-2.3348808
756.0,33.72343,162.45135,-2.272486
757.0,33.762142,160.23148,-2.2122388
758.0,33.860733,158.03752,-2.1534615
759.0,34.01619,155.93192,-2.0953584
760.0,34.230225,153.87491,-2.0370433
761.0,34.508194,151.83878,-1.9776175
762.0,34.848106,149.90375,-1.9161279
763.0,35.247055,148.01743,-1.8515797
764.0,35.70607,146.2203,-1.7829379
765.0,36.229874,144.45981,-1.7091954
766.0,36.81118,142.78992,-1.629464
767.0,37.45182,141.20978,-1.5431631
768.0,38.15992,139.70337,-1.4501818
769.0,38.917976,138.3039,-1.3510182
770.0,39.737556,137.03572,-1.2468312
771.0,40.614094,135.83498,-1.1393266
772.0,41.54688,134.7379,-1.0305812
773.0,42.541706,133.7764,-0.92271715
774.0,43.58677,132.89668,-0.8175798
775.0,44.68406,132.12628,-0.71634465
776.0,45.839874,131.48456,-0.61930615
777.0,47.04311,130.90881,-0.52576023
778.0,48.297077,130.41647,-0.43421715
779.0,49.603886,130.05434,-0.3427773
780.0,50.955917,129.7457,-0.24971902
781.0,52.355503,129.54172,-0.15396154
782.0,53.795715,129.44,-0.05540514
783.0,55.287247,129.4461,0.045093775
784.0,56.816315,129.54538,0.14600086
785.0,58.366943,129.73438,0.24565852
786.0,59.977783,130.05832,0.34280324
787.0,61.596687,130.41481,0.43696594
788.0,63.254906,130.92146,0.5284742
789.0,64.935455,131.49174,0.6182287
790.0,66.635864,132.147,0.7072732
791.0,68.36159,132.90025,0.7964818
792.0,70.11032,133.76038,0.88632816
793.0,71.86104,134.70325,0.97685736
794.0,73.60327,135.70364,1.067702
795.0,75.35558,136.81824,1.1581795
796.0,77.11523,138.02888,1.247405
797.0,78.84764,139.30818,1.3343613
798.0,80.57484,140.69446,1.4180367
799.0,82.28079,142.15314,1.497481
800.0,83.95658,143.68236,1.5719106
801.0,85.60043,145.28404,1.6406847
802.0,87.20366,146.95444,1.7032561
803.0,88.7722,148.69382,1.7590793
804.0,90.27899,150.47473,1.8074424
805.0,91.74654,152.32004,1.8474978
806.0,93.13399,154.18391,1.8784015
807.0,94.44558,156.05682,1.8996291
808.0,95.69819,157.97327,1.911263
809.0,96.855606,159.88034,1.9142349
810.0,97.929794,161.7985,1.9103956
811.0,98.9028,163.70108,1.9025228
812.0,99.792656,165.6238,1.8942335
813.0,100.54928,167.48685,1.889528
814.0,101.20415,169.36508,1.8916883
815.0,101.7413,171.25027,1.9013994
816.0,102.167175,173.18205,1.9151496
817.0,102.46614,175.09393,1.9252615
818.0,102.62682,177.02261,1.9221889
819.0,102.66184,178.95105,1.8977747
820.0,102.55722,180.81934,1.8476528
821.0,102.31029,182.61241,1.7719738
822.0,101.93074,184.33688,1.6747175
823.0,101.40263,185.93065,1.5622368
824.0,100.754196,187.465,1.4417129
825.0,99.96065,188.84523,1.3198059
826.0,99.033585,190.10555,1.2015309
827.0,97.97612,191.25476,1.0896215
828.0,96.79491,192.2941,0.98430103
829.0,95.49783,193.22772,0.88364977
830.0,94.0874,194.06656,0.78412205
831.0,92.577675,194.80356,0.681637
832.0,90.97554,195.44002,0.5724709
833.0,89.29183,195.95372,0.4542575
834.0,87.53374,196.3429,0.32652688
835.0,85.71674,196.58804,0.19081771
836.0,83.86052,196.73956,0.050256133
837.0,81.95323,196.70682,-0.09109199
838.0,80.022736,196.53494,-0.22904152
839.0,78.08536,196.25781,-0.36008358
840.0,76.14,195.85327,-0.48192477
841.0,74.18949,195.2703,-0.59369
842.0,72.27072,194.65047,-0.6958936
843.0,70.36212,193.92044,-0.7900632
844.0,68.47708,193.06223,-0.8782775
845.0,66.6382,192.1271,-0.96255296
846.0,64.832016,191.12839,-1.0445049
847.0,63.074165,190.03447,-1.1250339
848.0,61.370384,188.87653,-1.2043076
849.0,59.705902,187.60416,-1.2818487
850.0,58.10943,186.31595,-1.3567166
851.0,56.566772,184.92064,-1.427756
852.0,55.07269,183.45462,-1.4938054
853.0,53.652397,181.93121,-1.5538832
854.0,52.281616,180.35251,-1.6072147
855.0,50.96476,178.71823,-1.6533412
856.0,49.71414,177.02997,-1.6920524
857.0,48.52086,175.32837,-1.7234348
858.0,47.388264,173.60262,-1.7477984
859.0,46.3139,171.84412,-1.7656648
860.0,45.291393,170.08273,-1.7777166
861.0,44.32669,168.28629,-1.784745
862.0,43.418495,166.47745,-1.7876232
863.0,42.563786,164.70943,-1.7871952
864.0,41.75943,162.91481,-1.7842877
865.0,41.01145,161.1521,-1.7795994
866.0,40.309006,159.35745,-1.773699
867.0,39.660145,157.55978,-1.7669644
868.0,39.06388,155.81046,-1.7595702
869.0,38.509148,154.05011,-1.7515092
870.0,38.000355,152.30551,-1.7425605
871.0,37.54038,150.56429,-1.7323802
872.0,37.12619,148.83694,-1.7204767
873.0,36.757324,147.11264,-1.7063222
874.0,36.43126,145.42749,-1.6893369
875.0,36.143864,143.74725,-1.668952
876.0,35.899162,142.07986,-1.6446633
877.0,35.694153,140.44585,-1.6160662
878.0,35.52658,138.85477,-1.5828886
879.0,35.401226,137.2706,-1.5450721
880.0,35.309677,135.7435,-1.502857
881.0,35.253437,134.27519,-1.4567614
882.0,35.23302,132.82967,-1.407572
883.0,35.244896,131.45619,-1.3563087
884.0,35.289467,130.11856,-1.3040969
885.0,35.363464,128.84396,-1.2520534
886.0,35.469246,127.60753,-1.20118
887.0,35.605347,126.41879,-1.152296
888.0,35.768974,125.280365,-1.1058608
889.0,35.957886,124.2033,-1.0619898
890.0,36.1745,123.167816,-1.0203916
891.0,36.416195,122.1582,-0.9805535
892.0,36.680847,121.19852,-0.9418114
893.0,36.96946,120.26158,-0.9035197
894.0,37.280376,119.37991,-0.86513835
895.0,37.613758,118.54532,-0.8262555
896.0,37.96654,117.71556,-0.7866176
897.0,38.34281,116.93469,-0.7460678
898.0,38.73417,116.21331,-0.70456034
899.0,39.14676,115.543304,-0.6620876
900.0,39.57382,114.88937,-0.61868995
901.0,40.020527,114.29751,-0.57444
902.0,40.480907,113.73861,-0.5294298
903.0,40.96077,113.231346,-0.4837457
904.0,41.45314,112.765594,-0.4374988
905.0,41.961388,112.36177,-0.3908087
906.0,42.482944,111.978065,-0.34381008
907.0,43.01764,111.668015,-0.29663312
908.0,43.56247,111.391174,-0.2494393
909.0,44.117474,111.152176,-0.2024036
910.0,44.68633,110.98038,-0.15572536
911.0,45.265644,110.843155,-0.109619975
912.0,45.854378,110.764946,-0.06433576
913.0,46.450436,110.71945,-0.020149529
914.0,47.054592,110.71596,0.022656977
915.0,47.665413,110.752335,0.063815534
916.0,48.280537,110.84887,0.10309881
917.0,48.904003,110.97116,0.14037961
918.0,49.53266,111.11955,0.17569077
919.0,50.163025,111.3141,0.20930707
920.0,50.79953,111.53178,0.24176419
921.0,51.43818,111.789505,0.27388406
922.0,52.077587,112.07953,0.306682
923.0,52.716473,112.398796,0.34118187
924.0,53.35356,112.76399,0.37814605
925.0,53.994427,113.161285,0.4177326
926.0,54.62958,113.60077,0.45924217
927.0,55.26703,114.087654,0.501038
928.0,55.893326,114.61368,0.54075843
929.0,56.5187,115.170364,0.57570416
930.0,57.136456,115.75433,0.6034033
931.0,57.750175,116.3851,0.6223108
932.0,58.355633,117.01254,0.63232905
933.0,58.94998,117.63643,0.63502795
934.0,59.535873,118.2787,0.6333924
935.0,60.10856,118.911125,0.6311084
936.0,60.67164,119.54611,0.6316192
937.0,61.21997,120.16638,0.63734734
938.0,61.75926,120.819885,0.64940846
939.0,62.272003,121.468445,0.6676332
940.0,62.78366,122.15617,0.69097614
941.0,63.26886,122.86011,0.7178141
942.0,63.74512,123.58458,0.7461947
943.0,64.189865,124.35519,0.7739561
944.0,64.624954,125.14143,0.7988953
945.0,65.02966,125.94429,0.8189717
946.0,65.42203,126.77856,0.8326468
947.0,65.8007,127.61651,0.83915836
948.0,66.14989,128.44705,0.8387087
949.0,66.47401,129.27829,0.83237535
950.0,66.77698,130.1252,0.82186013
951.0,67.05612,130.95703,0.80906695
952.0,67.29981,131.73703,0.7955891
953.0,67.52916,132.5203,0.78223276
954.0,67.72872,133.29007,0.76878273
955.0,67.90714,134.05782,0.7541239
956.0,68.05928,134.81036,0.73680794
957.0,68.18227,135.52594,0.715922
958.0,68.27261,136.23979,0.6917869
959.0,68.340935,136.90971,0.666029
960.0,68.3759,137.56075,0.6409608
961.0,68.387436,138.20439,0.61861414
962.0,68.372284,138.77583,0.6000257
963.0,68.32843,139.39575,0.58504325
964.0,68.259476,139.98238,0.5725984
965.0,68.16221,140.54265,0.561189
966.0,68.04024,141.07724,0.54929954
967.0,67.89088,141.61661,0.5356819
968.0,67.71652,142.15005,0.5194674
969.0,67.51912,142.66934,0.5001699
970.0,67.29671,143.14322,0.47765183
971.0,67.052795,143.63539,0.45202816
972.0,66.780914,144.04614,0.42360115
973.0,66.48567,144.45728,0.39276087
974.0,66.17155,144.83679,0.35995173
975.0,65.83609,145.1469,0.32561505
976.0,65.486664,145.47954,0.29016352
977.0,65.11442,145.72696,0.25397265
978.0,64.729774,145.97028,0.21734852
979.0,64.32249,146.1632,0.18055111
980.0,63.90721,146.35843,0.1437797
981.0,63.467316,146.46037,0.107182086
982.0,63.02849,146.53445,0.07085651
983.0,62.57502,146.59302,0.03488046
984.0,62.106018,146.57663,-0.0006759763
985.0,61.637993,146.55334,-0.035737455
986.0,61.16086,146.51175,-0.07021022
987.0,60.6765,146.42226,-0.1039387
988.0,60.183826,146.2948,-0.13673562
989.0,59.690712,146.1366,-0.16835564
990.0,59.198105,145.97357,-0.19854158
991.0,58.699665,145.71991,-0.22701049
992.0,58.204674,145.48029,-0.25351095
993.0,57.712715,145.21516,-0.27784616
994.0,57.22524,144.95898,-0.29990178
995.0,56.738956,144.63,-0.3196668
996.0,56.25744,144.32436,-0.33724463
997.0,55.779068,143.9544,-0.35285395
998.0,55.308357,143.59366,-0.36680138
999.0,54.84272,143.21254,-0.37946427
1000.0,54.38726,142.82794,-0.39125037
1001.0,53.941216,142.44037,-0.40255922
1002.0,53.506725,142.04749,-0.41374117
1003.0,53.079697,141.6183,-0.42507637
1004.0,52.664185,141.17021,-0.43675727
1005.0,52.260223,140.75179,-0.44886577
1006.0,51.867256,140.27197,-0.46140558
1007.0,51.490173,139.83757,-0.47429836
1008.0,51.12032,139.35585,-0.48740327
1009.0,50.763233,138.85504,-0.50052893
1010.0,50.41805,138.35384,-0.51345766
1011.0,50.08875,137.8432,-0.5259515
1012.0,49.774296,137.31236,-0.53774196
1013.0,49.47134,136.7723,-0.5485739
1014.0,49.18298,136.20932,-0.5581718
1015.0,48.908417,135.6587,-0.56628734
1016.0,48.647728,135.08867,-0.5726785
1017.0,48.397038,134.50757,-0.5771412
1018.0,48.163887,133.94528,-0.57952243
1019.0,47.940742,133.35297,-0.5797127
1020.0,47.733032,132.77747,-0.57769585
1021.0,47.539772,132.20271,-0.57352936
1022.0,47.359173,131.63531,-0.5673766
1023.0,47.192646,131.08107,-0.5594772
1024.0,47.03812,130.51746,-0.5501634
1025.0,46.896248,129.97992,-0.53981745
1026.0,46.766335,129.44336,-0.5288478
1027.0,46.64843,128.92851,-0.5176563
1028.0,46.541656,128.41338,-0.5065932
1029.0,46.446747,127.91292,-0.49594313
1030.0,46.363388,127.419975,-0.48588783
1031.0,46.291855,126.942726,-0.47651798
1032.0,46.23145,126.45889,-0.46781844
1033.0,46.18309,126.01051,-0.45970267
1034.0,46.143524,125.54755,-0.4520194
1035.0,46.11486,125.10387,-0.44458252
1036.0,46.095203,124.65892,-0.4371888
1037.0,46.085663,124.23668,-0.42963743
1038.0,46.083767,123.80298,-0.4217416
1039.0,46.09165,123.38954,-0.4133358
1040.0,46.106747,122.98695,-0.40427923
1041.0,46.131073,122.58235,-0.3944627
1042.0,46.16263,122.18382,-0.38380194
1043.0,46.20356,121.807526,-0.37223828
1044.0,46.251537,121.435585,-0.3597406
1045.0,46.30683,121.08476,-0.34630322
1046.0,46.370045,120.7547,-0.33194333
1047.0,46.437096,120.41322,-0.31670743
1048.0,46.51075,120.11426,-0.3006639
1049.0,46.5895,119.8192,-0.28390735
1050.0,46.676052,119.54812,-0.26655716
1051.0,46.76805,119.2906,-0.24875909
1052.0,46.866085,119.04959,-0.23068148
1053.0,46.966267,118.81972,-0.2125029
1054.0,47.072304,118.6292,-0.19442403
1055.0,47.183155,118.43478,-0.17665267
1056.0,47.29563,118.26516,-0.15939867
1057.0,47.4146,118.10239,-0.1428647
1058.0,47.53651,117.97505,-0.12724161
1059.0,47.661983,117.86696,-0.11270177
1060.0,47.79136,117.75485,-0.09937918
1061.0,47.9214,117.65471,-0.08736634
1062.0,48.054733,117.57655,-0.07671344
1063.0,48.19194,117.50163,-0.06740266
1064.0,48.329674,117.42963,-0.059367716
1065.0,48.46865,117.362755,-0.05246812
1066.0,48.611187,117.31223,-0.046521842
1067.0,48.75375,117.26096,-0.041291416
1068.0,48.89909,117.21824,-0.036510885
1069.0,49.044563,117.186005,-0.031923473
1070.0,49.18949,117.166176,-0.027273953
1071.0,49.33641,117.122284,-0.022370577
1072.0,49.482304,117.10486,-0.017076492
1073.0,49.62906,117.071434,-0.011366129
1074.0,49.774483,117.055954,-0.0053116083
1075.0,49.91866,117.04454,0.00091326237
1076.0,50.066093,117.05011,0.007029772
1077.0,50.20752,117.04951,0.012708306
1078.0,50.35005,117.07284,0.017652273
1079.0,50.492657,117.09538,0.021697879
1080.0,50.63157,117.11037,0.024920642
1081.0,50.772625,117.126366,0.027809441
1082.0,50.90916,117.1774,0.031346977
1083.0,51.045612,117.18913,0.03702563
1084.0,51.179848,117.25074,0.046719253
1085.0,51.310783,117.29089,0.062357128
1086.0,51.44056,117.382355,0.08540791
1087.0,51.567745,117.47055,0.11631483
1088.0,51.69027,117.5979,0.15415907
1089.0,51.816555,117.772705,0.19668162
1090.0,51.932533,117.99943,0.24069786
1091.0,52.050446,118.27951,0.28250766
1092.0,52.163002,118.57329,0.31815457
1093.0,52.273525,118.893364,0.34351754
1094.0,52.38237,119.2507,0.3546461
1095.0,52.486572,119.60061,0.34850442
1096.0,52.58107,119.94425,0.32393515
1097.0,52.672234,120.23761,0.28229016
1098.0,52.77194,120.5056,0.22763914
1099.0,52.86925,120.710205,0.16787046
1100.0,52.941906,120.8427,0.11849135
1101.0,53.67779,120.94084,0.10690755
1102.0,55.632145,121.093285,0.16704851
1103.0,58.69371,121.30943,0.32056373
1104.0,62.77809,121.74063,0.56557804
1105.0,67.849976,122.48364,0.8870842
1106.0,73.85323,123.570114,1.2713854
1107.0,80.79175,125.07438,1.7120689
1108.0,88.59854,127.05751,2.207908
1109.0,97.27893,129.5427,2.7567227
1110.0,106.76864,132.62332,3.349944
1111.0,117.10278,136.27823,3.9733672
1112.0,128.14075,140.62263,4.612663
1113.0,139.90958,145.56798,5.259528
1114.0,152.24478,151.17671,5.9127345
1115.0,165.13138,157.42715,6.575205
1116.0,178.3736,164.36221,7.248531
1117.0,191.90836,171.96512,7.9297514
1118.0,205.52335,180.25952,8.609805
1119.0,219.07095,189.21059,9.273989
1120.0,232.38434,198.8357,9.903549
1121.0,245.22328,209.04123,10.478799
1122.0,257.41714,219.79094,10.982886
1123.0,268.73877,231.00127,11.404344
1124.0,279.01758,242.55319,11.73704
1125.0,288.0126,254.45303,11.978004
1126.0,295.55093,266.50656,12.124428
1127.0,301.4452,278.68268,12.172017
1128.0,305.51694,290.8648,12.114637
1129.0,307.65756,302.8506,11.945235
1130.0,307.76624,314.66345,11.657084
1131.0,305.87643,326.12598,11.2455225
1132.0,302.0222,337.09143,10.709848
1133.0,296.31464,347.43948,10.055711
1134.0,289.01517,357.11218,9.296245
1135.0,280.33725,365.99335,8.451621
1136.0,270.53534,374.0331,7.5465565
1137.0,259.8917,381.07245,6.6076884
1138.0,248.716,387.2116,5.6600475
1139.0,237.19717,392.3747,4.724993
1140.0,225.51492,396.64056,3.818173
1141.0,213.91212,400.0692,2.950099
1142.0,202.55792,402.5774,2.1266773
1143.0,191.51305,404.3228,1.3494824
1144.0,180.88301,405.3282,0.61342
1145.0,170.75415,405.57498,-0.09060371
1146.0,161.12164,405.0893,-0.76065755
1147.0,152.06381,404.04,-1.3706378
1148.0,143.59344,402.42508,-1.8915727
1149.0,135.66864,400.29153,-2.3249207
1150.0,128.26553,397.75406,-2.6934462
1151.0,121.44607,394.8945,-3.016061
1152.0,115.11066,391.7819,-3.3056815
1153.0,109.254654,388.2675,-3.571887
1154.0,103.85468,384.60815,-3.8195953
1155.0,98.89647,380.64764,-4.0493426
1156.0,94.28909,376.5345,-4.258365
1157.0,90.05266,372.1751,-4.4420824
1158.0,86.15201,367.625,-4.5959535
1159.0,82.55511,362.96133,-4.717955
1160.0,79.24107,358.18494,-4.8098297
1161.0,76.17197,353.35678,-4.8763947
1162.0,73.34248,348.46182,-4.9233804
1163.0,70.715416,343.46173,-4.955641
1164.0,68.29141,338.55396,-4.9765224
1165.0,66.04262,333.59198,-4.988099
1166.0,63.94606,328.54984,-4.991638
1167.0,61.99716,323.54135,-4.98791
1168.0,60.18807,318.6305,-4.977302
1169.0,58.490368,313.6095,-4.9598475
1170.0,56.904423,308.6187,-4.935261
1171.0,55.425602,303.73975,-4.9030714
1172.0,54.03635,298.84845,-4.862786
1173.0,52.73378,293.9888,-4.814066
1174.0,51.50235,289.2271,-4.7569447
1175.0,50.34525,284.5199,-4.6919312
1176.0,49.25284,279.7921,-4.620075
1177.0,48.22302,275.21375,-4.5429287
1178.0,47.256306,270.7322,-4.4624686
1179.0,46.32919,266.3136,-4.380935
1180.0,45.458992,262.027,-4.3005905
1181.0,44.624645,257.70935,-4.2235565
1182.0,43.83985,253.53064,-4.1515355
1183.0,43.091522,249.41669,-4.085649
1184.0,42.378647,245.3601,-4.02624
1185.0,41.70253,241.41069,-3.9728386
1186.0,41.051422,237.4856,-3.9240663
1187.0,40.436337,233.58148,-3.8777285
1188.0,39.849915,229.71881,-3.8311234
1189.0,39.293076,225.9439,-3.7813218
1190.0,38.760284,222.19432,-3.7257388
1191.0,38.253136,218.46613,-3.6625924
1192.0,37.770607,214.85097,-3.5913777
1193.0,37.31424,211.298,-3.5129771
1194.0,36.881523,207.83385,-3.4294302
1195.0,36.479202,204.42215,-3.3435426
1196.0,36.102757,201.13434,-3.258154
1197.0,35.755985,197.91125,-3.175583
1198.0,35.43682,194.74835,-3.0971625
1199.0,35.15137,191.6868,-3.0232127
1200.0,34.90604,188.6759,-2.9531302
1201.0,34.694645,185.74562,-2.8857026
1202.0,34.52463,182.89551,-2.8194559
1203.0,34.407135,180.09421,-2.7529647
1204.0,34.333794,177.3651,-2.6850686
1205.0,34.31431,174.70923,-2.6149411
1206.0,34.35624,172.1253,-2.5421426
1207.0,34.454544,169.60147,-2.466521
1208.0,34.61284,167.1623,-2.388175
1209.0,34.84344,164.81058,-2.3073401
1210.0,35.135494,162.5271,-2.2243156
1211.0,35.497528,160.34373,-2.1393492
1212.0,35.929203,158.25134,-2.0526543
1213.0,36.432972,156.24686,-1.9643412
1214.0,37.0094,154.30151,-1.8744415
1215.0,37.656204,152.46286,-1.7828758
1216.0,38.375748,150.7252,-1.6895434
1217.0,39.17216,149.08173,-1.5942936
1218.0,40.037884,147.52858,-1.4969723
1219.0,40.973564,146.05637,-1.3973942
1220.0,41.985744,144.7157,-1.2953935
1221.0,43.06682,143.46107,-1.1908088
1222.0,44.207096,142.31076,-1.083503
1223.0,45.431713,141.2829,-0.9733662
1224.0,46.72423,140.36736,-0.8604205
1225.0,48.07602,139.55478,-0.7448205
1226.0,49.497364,138.8695,-0.6268965
1227.0,50.987774,138.30386,-0.5071138
1228.0,52.53871,137.85286,-0.38609123
1229.0,54.147175,137.52103,-0.264498
1230.0,55.81443,137.30637,-0.1429888
1231.0,57.54153,137.21886,-0.02215755
1232.0,59.32424,137.2548,0.09757185
1233.0,61.14435,137.41626,0.2158916
1234.0,63.028557,137.68655,0.33266073
1235.0,64.952774,138.06894,0.4478628
1236.0,66.91812,138.57715,0.5616291
1237.0,68.9143,139.1918,0.6741392
1238.0,70.94996,139.91797,0.78561646
1239.0,73.01216,140.75835,0.8962843
1240.0,75.09425,141.71579,1.006357
1241.0,77.192795,142.7714,1.1159434
1242.0,79.29779,143.94933,1.22504
1243.0,81.41095,145.23418,1.3334566
1244.0,83.52201,146.6139,1.440814
1245.0,85.614624,148.10245,1.5464181
1246.0,87.70062,149.69801,1.6492691
1247.0,89.74989,151.4032,1.7480193
1248.0,91.77367,153.20413,1.8410733
1249.0,93.75062,155.08786,1.9266285
1250.0,95.67086,157.03697,2.002926
1251.0,97.52429,159.07184,2.068487
1252.0,99.32466,161.16826,2.1223814
1253.0,101.04091,163.31491,2.1643884
1254.0,102.667786,165.5068,2.1950436
1255.0,104.203186,167.71811,2.2155287
1256.0,105.622635,169.92401,2.2273977
1257.0,106.92398,172.16266,2.2322752
1258.0,108.10698,174.39493,2.2315626
1259.0,109.16466,176.62782,2.226242
1260.0,110.0728,178.84892,2.2167845
1261.0,110.8302,181.0517,2.2031598
1262.0,111.442505,183.24066,2.1849174
1263.0,111.87915,185.42053,2.1613011
1264.0,112.14995,187.54678,2.1313524
1265.0,112.24213,189.65253,2.0940216
1266.0,112.167946,191.74414,2.048244
1267.0,111.90095,193.75119,1.9930134
1268.0,111.45056,195.69038,1.9274285
1269.0,110.821884,197.59373,1.8506837
1270.0,110.00352,199.3847,1.762172
1271.0,109.00432,201.11667,1.6614511
1272.0,107.82447,202.69891,1.5483739
1273.0,106.48239,204.18864,1.4230738
1274.0,104.960815,205.5372,1.2861733
1275.0,103.30571,206.75374,1.1387777
1276.0,101.50194,207.80414,0.98240066
1277.0,99.56918,208.68558,0.81876814
1278.0,97.52881,209.43683,0.64961183
1279.0,95.380486,209.991,0.4765576
1280.0,93.16908,210.38101,0.301183
1281.0,90.88962,210.58041,0.12531292
1282.0,88.56211,210.62196,-0.04866004
1283.0,86.200645,210.48389,-0.2179923
1284.0,83.835464,210.20758,-0.3800794
1285.0,81.46333,209.73087,-0.5330891
1286.0,79.11664,209.12369,-0.6764427
1287.0,76.78372,208.36353,-0.8104802
1288.0,74.482635,207.49596,-0.93590134
1289.0,72.22766,206.51492,-1.0532274
1290.0,70.030304,205.39737,-1.1625779
1291.0,67.893906,204.17982,-1.2637272
1292.0,65.81784,202.87424,-1.356374
1293.0,63.82144,201.4685,-1.4404117
1294.0,61.877747,199.99821,-1.5161438
1295.0,60.007053,198.44016,-1.5842848
1296.0,58.22231,196.82932,-1.6459398
1297.0,56.50713,195.13928,-1.7023906
1298.0,54.858185,193.40286,-1.7548735
1299.0,53.290977,191.63014,-1.804305
1300.0,51.793922,189.81282,-1.8511288
1301.0,50.35847,187.92932,-1.8952721
1302.0,49.00083,186.00443,-1.9362428
1303.0,47.713985,184.05377,-1.9732645
1304.0,46.489395,182.07864,-2.0055048
1305.0,45.330135,180.04874,-2.0322845
1306.0,44.232372,178.02222,-2.0531878
1307.0,43.198677,175.93373,-2.0681617
1308.0,42.223255,173.83952,-2.0774822
1309.0,41.306206,171.78839,-2.0817058
1310.0,40.444775,169.7092,-2.0816092
1311.0,39.637306,167.61902,-2.0780196
1312.0,38.88608,165.54388,-2.0717282
1313.0,38.188004,163.47409,-2.0633042
1314.0,37.546017,161.38402,-2.0529985
1315.0,36.948036,159.346,-2.0407271
1316.0,36.402782,157.29315,-2.026092
1317.0,35.90352,155.27026,-2.008508
1318.0,35.45119,153.27757,-1.9873725
1319.0,35.049465,151.29681,-1.9621179
1320.0,34.692253,149.34058,-1.9323754
1321.0,34.38428,147.42609,-1.8979867
1322.0,34.119553,145.53345,-1.8590615
1323.0,33.898098,143.6845,-1.8159089
1324.0,33.717335,141.87732,-1.7690806
1325.0,33.57991,140.1299,-1.7192352
1326.0,33.480385,138.43234,-1.6671221
1327.0,33.41939,136.78696,-1.6135143
1328.0,33.406895,135.17572,-1.5591509
1329.0,33.42635,133.64853,-1.5047005
1330.0,33.482468,132.14372,-1.450746
1331.0,33.571377,130.72665,-1.3976914
1332.0,33.69332,129.3609,-1.345863
1333.0,33.852215,127.99519,-1.2954185
1334.0,34.04185,126.721794,-1.2463924
1335.0,34.263847,125.48927,-1.1987324
1336.0,34.516933,124.30225,-1.1522572
1337.0,34.793804,123.18126,-1.106734
1338.0,35.106255,122.074905,-1.0618789
1339.0,35.44249,121.0271,-1.0173688
1340.0,35.802197,120.01039,-0.9728671
1341.0,36.191074,119.04772,-0.92804855
1342.0,36.59811,118.135735,-0.88261706
1343.0,37.037613,117.26424,-0.8363289
1344.0,37.496056,116.452095,-0.7889613
1345.0,37.982113,115.67479,-0.7403883
1346.0,38.485073,114.96114,-0.6905314
1347.0,39.007965,114.29123,-0.63941324
1348.0,39.550728,113.66226,-0.58709484
1349.0,40.111797,113.08788,-0.53373027
1350.0,40.694847,112.57282,-0.47953844
1351.0,41.29536,112.12598,-0.4247638
