t,Ip,Ii,ft
538.0,35.65387,123.02734,-6.075211
539.0,36.07378,121.974884,-6.194444
540.0,36.521217,120.99319,-6.3183703
541.0,36.995445,120.06346,-6.4465194
542.0,37.498314,119.18773,-6.57882
543.0,38.032677,118.36876,-6.7155337
544.0,38.588192,117.62305,-6.857252
545.0,39.175945,116.93022,-7.0046654
546.0,39.78311,116.298164,-7.1583757
547.0,40.416092,115.71322,-7.3183494
548.0,41.06853,115.202835,-7.4837766
549.0,41.743355,114.735664,-7.652923
550.0,42.431896,114.32091,-7.823942
551.0,43.137135,113.95503,-7.9959393
552.0,43.869446,113.62825,-8.169754
553.0,44.624443,113.330864,-8.347235
554.0,45.397324,113.08423,-8.529742
555.0,46.184677,112.87676,-8.717155
556.0,46.989197,112.75142,-8.908062
557.0,47.80211,112.68721,-9.100953
558.0,48.633125,112.714005,-9.295177
559.0,49.471848,112.82518,-9.490782
560.0,50.324455,113.01448,-9.687897
561.0,51.184044,113.27948,-9.886191
562.0,52.057858,113.61545,-10.085131
563.0,52.935257,113.95703,-10.284361
564.0,53.822216,114.34073,-10.483957
565.0,54.714363,114.76372,-10.684198
566.0,55.606304,115.20307,-10.885202
567.0,56.502983,115.70554,-11.086721
568.0,57.40418,116.232056,-11.288079
569.0,58.300957,116.801285,-11.488449
570.0,59.195526,117.394424,-11.687008
571.0,60.09091,118.03299,-11.88316
572.0,60.976288,118.73235,-12.076544
573.0,61.853264,119.43228,-12.26701
574.0,62.733925,120.21099,-12.45452
575.0,63.589108,120.990204,-12.639099
576.0,64.44304,121.82144,-12.820686
577.0,65.27758,122.69442,-12.999153
578.0,66.09566,123.57463,-13.174183
579.0,66.905594,124.51963,-13.3453665
580.0,67.68351,125.47214,-13.512097
581.0,68.44847,126.45766,-13.673758
582.0,69.18785,127.45375,-13.829644
583.0,69.90277,128.47595,-13.979109
584.0,70.59271,129.53323,-14.121568
585.0,71.25662,130.61563,-14.2565775
586.0,71.885155,131.68076,-14.383815
587.0,72.489815,132.79796,-14.503107
588.0,73.06198,133.89816,-14.614391
589.0,73.59436,134.99893,-14.717672
590.0,74.09529,136.1171,-14.812952
591.0,74.55404,137.21838,-14.900177
592.0,74.98096,138.34773,-14.97919
593.0,75.36563,139.44519,-15.049663
594.0,75.70552,140.53394,-15.111118
595.0,76.00922,141.62827,-15.162951
596.0,76.26401,142.68784,-15.20454
597.0,76.483215,143.7633,-15.235359
598.0,76.651726,144.7912,-15.255183
599.0,76.773575,145.78117,-15.264154
600.0,76.850876,146.77023,-15.262791
601.0,76.88855,147.73712,-15.251772
602.0,76.86759,148.65694,-15.231564
603.0,76.806694,149.55386,-15.202091
604.0,76.70516,150.44876,-15.162601
605.0,76.54541,151.28558,-15.112127
606.0,76.34207,152.13712,-15.049948
607.0,76.08951,152.90549,-14.976343
608.0,75.79984,153.6585,-14.892618
609.0,75.4718,154.36539,-14.800546
610.0,75.09161,155.02417,-14.701357
611.0,74.663864,155.62631,-14.594969
612.0,74.208954,156.20793,-14.47998
613.0,73.70586,156.68658,-14.354405
614.0,73.161285,157.12825,-14.217188
615.0,72.5986,157.54233,-14.069468
616.0,71.99617,157.88913,-13.91521
617.0,71.3767,158.22348,-13.760006
618.0,70.720505,158.50813,-13.60779
619.0,70.02492,158.76897,-13.45704
620.0,69.29419,158.99078,-13.300327
621.0,68.533066,159.19778,-13.128966
622.0,67.75107,159.32944,-12.939692
623.0,66.96738,159.41345,-12.737897
624.0,66.19832,159.42628,-12.535144
625.0,65.4496,159.4007,-12.342603
626.0,64.67639,159.2508,-12.164935
627.0,63.889355,159.03415,-11.998425
628.0,63.070404,158.73865,-11.834342
629.0,62.22812,158.31442,-11.664141
630.0,61.384583,157.89256,-11.483325
631.0,60.54422,157.37708,-11.292421
632.0,59.729385,156.84941,-11.0961895
633.0,58.93885,156.28343,-10.901654
634.0,58.16646,155.69092,-10.715889
635.0,57.421265,155.14069,-10.543582
636.0,56.68134,154.57368,-10.385223
637.0,55.94429,154.03795,-10.236586
638.0,55.2179,153.55838,-10.09061
639.0,54.49485,153.00432,-9.941338
640.0,53.78638,152.41782,-9.787796
641.0,53.109436,151.77527,-9.63489
642.0,52.458466,151.04169,-9.490399
643.0,51.83137,150.2297,-9.359513
644.0,51.225433,149.29291,-9.240409
645.0,50.628082,148.30035,-9.123808
646.0,50.06269,147.26297,-8.997973
647.0,49.54789,146.2184,-8.857963
648.0,49.080765,145.14261,-8.714862
649.0,48.660797,144.09914,-8.599861
650.0,48.055393,143.04909,-8.557855
651.0,48.091846,142.1469,-8.630924
652.0,48.75772,141.32657,-8.841525
653.0,50.20698,140.6755,-9.189871
654.0,52.24908,140.20752,-9.664869
655.0,54.74385,139.90625,-10.255551
656.0,57.792923,139.82574,-10.955569
657.0,61.306694,139.96344,-11.761818
658.0,65.295235,140.35965,-12.672239
659.0,69.716125,140.9997,-13.684227
660.0,74.56288,141.91751,-14.79499
661.0,79.825676,143.12558,-16.001263
662.0,85.483444,144.66493,-17.29914
663.0,91.4889,146.5263,-18.682503
664.0,97.85834,148.73082,-20.142948
665.0,104.53197,151.31317,-21.669638
666.0,111.52399,154.2189,-23.25169
667.0,118.79268,157.56122,-24.879766
668.0,126.321434,161.27039,-26.547424
669.0,134.03406,165.34738,-28.25067
670.0,141.89882,169.80869,-29.98478
671.0,149.83752,174.66557,-31.741463
672.0,157.7431,179.8895,-33.505177
673.0,165.59064,185.51376,-35.25277
674.0,173.24805,191.46506,-36.955154
675.0,180.62927,197.785,-38.58301
676.0,187.67502,204.39445,-40.109886
677.0,194.30663,211.29506,-41.515736
678.0,200.42749,218.4121,-42.786003
679.0,205.94905,225.74808,-43.90959
680.0,210.7911,233.1777,-44.87562
681.0,214.83604,240.7136,-45.671604
682.0,217.98228,248.31587,-46.281765
683.0,220.14706,255.81842,-46.68624
684.0,221.24207,263.1862,-46.860283
685.0,221.26743,270.40915,-46.777107
686.0,220.23392,277.3708,-46.418743
687.0,218.20493,284.03882,-45.7911
688.0,215.23679,290.37592,-44.927025
689.0,211.44278,296.29065,-43.87142
690.0,206.83511,301.795,-42.66522
691.0,201.54901,306.86795,-41.338936
